CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,CP,MC,NA,MORENA,ES,PAN_MC,PRI_NA,PRI_NA_CP,PRI_PVEM_NA,PRI_PVEM_CP,PRI_CP,PRI_PVEM,PRI_PVEM_NA_CP,PVEM_NA,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,321,B,1,0,B,49,,5,5,,,7,,18,1,,,,,,,,82,,2,0,0,0,0,1,0,0,94,,,,,,,,,,,,264,0,7,271,405,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,321,C,1,0,C01,48,,3,1,,,9,,22,0,,,,,,,,57,,2,0,0,0,0,0,0,2,104,,,,,,,,,,,,248,0,6,254,404,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,322,B,1,0,B,53,,10,1,,,13,,22,4,,,,,,,,62,,2,0,0,0,2,1,0,0,133,,,,,,,,,,,,303,0,8,311,488,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,322,C,1,0,C01,58,,15,3,,,13,,23,1,,,,,,,,59,,5,0,0,1,1,0,0,0,133,,,,,,,,,,,,312,0,8,320,488,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,323,B,1,0,B,101,,5,3,,,31,,45,4,,,,,,,,53,,6,0,1,0,2,1,1,1,217,,,,,,,,,,,,471,0,6,477,690,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,323,C,1,0,C01,94,,10,5,,,31,,31,2,,,,,,,,74,,6,1,0,0,0,0,0,0,199,,,,,,,,,,,,453,0,13,466,689,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,324,B,1,0,B,92,,11,2,,,35,,31,0,,,,,,,,31,,4,2,1,0,0,0,1,1,177,,,,,,,,,,,,388,0,9,397,649,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,324,C,1,0,C01,99,,3,2,,,31,,33,1,,,,,,,,50,,5,0,0,1,3,1,0,0,138,,,,,,,,,,,,367,1,9,377,648,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,324,C,2,0,C02,86,,4,3,,,21,,47,0,,,,,,,,58,,10,0,0,0,1,1,0,0,166,,,,,,,,,,,,397,0,12,409,648,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,324,S,1,0,S01,7,,1,0,,,1,,1,0,,,,,,,,6,,1,0,0,0,0,0,0,0,12,,,,,,,,,,,,29,0,2,31,0,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,324,S,2,0,S02,10,,1,0,,,3,,7,0,,,,,,,,8,,1,0,0,0,0,0,0,0,13,,,,,,,,,,,,43,0,0,43,0,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,325,B,1,0,B,77,,12,0,,,23,,26,1,,,,,,,,65,,5,0,0,1,0,0,0,0,145,,,,,,,,,,,,355,0,5,360,514,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,325,C,1,0,C01,64,,14,0,,,24,,33,1,,,,,,,,50,,4,0,0,0,2,1,0,0,147,,,,,,,,,,,,340,0,7,347,514,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,326,B,1,0,B,87,,14,3,,,26,,30,3,,,,,,,,57,,7,3,1,2,0,1,0,0,140,,,,,,,,,,,,374,0,11,385,613,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,326,C,1,0,C01,70,,9,6,,,24,,35,2,,,,,,,,57,,3,0,0,0,2,1,1,0,145,,,,,,,,,,,,355,0,8,363,612,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,326,C,2,0,C02,71,,11,8,,,33,,25,4,,,,,,,,46,,2,2,0,0,0,0,0,0,176,,,,,,,,,,,,378,0,11,389,612,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,327,B,1,0,B,31,,4,3,,,9,,16,2,,,,,,,,61,,2,0,0,0,1,0,0,0,105,,,,,,,,,,,,234,0,8,242,378,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,327,C,1,0,C01,41,,5,3,,,10,,23,0,,,,,,,,47,,4,0,0,0,4,0,0,1,105,,,,,,,,,,,,243,1,5,249,377,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,328,B,1,0,B,55,,2,6,,,5,,13,0,,,,,,,,26,,4,0,0,0,0,0,0,0,66,,,,,,,,,,,,177,0,11,188,269,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,329,B,1,0,B,52,,2,4,,,12,,12,2,,,,,,,,22,,4,0,1,0,0,0,0,0,117,,,,,,,,,,,,228,2,15,245,330,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,330,B,1,0,B,15,,0,2,,,9,,5,3,,,,,,,,27,,6,0,0,0,0,1,0,0,69,,,,,,,,,,,,137,0,9,146,191,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,331,B,1,0,B,123,,6,6,,,59,,28,7,,,,,,,,72,,3,1,1,0,0,0,0,0,77,,,,,,,,,,,,383,0,20,403,612,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,332,B,1,0,B,103,,9,2,,,21,,29,0,,,,,,,,105,,6,4,1,1,0,0,0,0,58,,,,,,,,,,,,339,0,9,348,542,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,332,C,1,0,C01,97,,12,5,,,17,,22,1,,,,,,,,119,,11,5,4,0,0,0,0,0,59,,,,,,,,,,,,352,0,16,368,541,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,332,C,2,0,C02,110,,9,6,,,16,,17,0,,,,,,,,77,,14,4,0,0,0,1,0,0,77,,,,,,,,,,,,331,0,16,347,541,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,333,B,1,0,B,99,,16,8,,,21,,51,4,,,,,,,,58,,7,1,3,1,1,1,0,0,97,,,,,,,,,,,,368,0,22,390,745,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,333,C,1,0,C01,87,,12,14,,,48,,38,1,,,,,,,,54,,6,0,1,0,1,1,0,0,117,,,,,,,,,,,,380,1,7,388,744,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,334,B,1,0,B,78,,9,7,,,20,,25,3,,,,,,,,99,,5,1,0,1,0,0,0,0,149,,,,,,,,,,,,397,0,10,407,287,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,335,B,1,0,B,213,,5,12,,,36,,10,2,,,,,,,,112,,8,2,1,0,0,1,0,0,82,,,,,,,,,,,,484,0,25,509,688,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,336,B,1,0,B,66,,5,3,,,26,,11,2,,,,,,,,43,,1,0,0,0,0,0,0,0,69,,,,,,,,,,,,226,0,7,233,325,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,337,B,1,0,B,41,,7,7,,,16,,17,1,,,,,,,,24,,5,1,1,0,0,1,0,1,111,,,,,,,,,,,,233,0,17,250,383,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,338,B,1,0,B,119,,9,9,,,26,,40,1,,,,,,,,85,,5,5,2,1,1,2,0,2,85,,,,,,,,,,,,392,2,16,410,610,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,338,C,1,0,C01,129,,12,7,,,28,,40,1,,,,,,,,49,,5,2,3,0,1,0,0,0,81,,,,,,,,,,,,358,3,17,378,610,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,339,B,1,0,B,79,,8,3,,,10,,21,4,,,,,,,,32,,8,0,2,0,0,0,0,1,76,,,,,,,,,,,,244,1,7,252,354,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,340,B,1,0,B,106,,7,2,,,12,,18,0,,,,,,,,85,,1,3,0,0,0,2,0,0,50,,,,,,,,,,,,286,0,5,291,385,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,341,B,1,0,B,34,,5,7,,,2,,24,4,,,,,,,,56,,1,3,0,0,0,0,0,0,222,,,,,,,,,,,,358,0,19,377,527,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,342,B,1,0,B,65,,12,6,,,34,,40,3,,,,,,,,70,,3,0,0,1,0,3,0,0,100,,,,,,,,,,,,337,0,27,364,574,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,343,B,1,0,B,77,,5,3,,,3,,13,0,,,,,,,,82,,4,1,0,0,0,0,0,0,49,,,,,,,,,,,,237,0,24,261,390,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,344,B,1,0,B,86,,1,7,,,20,,25,3,,,,,,,,97,,5,1,0,1,0,0,0,0,149,,,,,,,,,,,,395,0,11,406,614,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,345,B,1,0,B,74,,5,11,,,9,,11,3,,,,,,,,91,,3,1,1,0,0,1,0,0,143,,,,,,,,,,,,353,0,19,372,657,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,346,B,1,0,B,116,,13,7,,,19,,30,2,,,,,,,,67,,11,4,0,0,0,0,0,0,143,,,,,,,,,,,,412,0,20,432,717,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,346,C,1,0,C01,126,,18,6,,,12,,39,1,,,,,,,,74,,6,0,2,0,0,0,0,0,141,,,,,,,,,,,,425,0,13,438,717,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,347,B,1,0,B,57,,3,8,,,11,,41,2,,,,,,,,54,,3,0,0,0,0,1,0,0,161,,,,,,,,,,,,341,0,13,354,565,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,348,B,1,0,B,121,,12,7,,,14,,14,2,,,,,,,,27,,7,0,0,0,0,0,0,0,25,,,,,,,,,,,,229,0,16,245,390,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,348,C,1,0,C01,112,,10,8,,,18,,13,1,,,,,,,,24,,11,3,2,0,0,0,0,0,14,,,,,,,,,,,,216,0,21,237,390,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,349,B,1,0,B,37,,2,11,,,2,,17,3,,,,,,,,29,,3,0,0,0,3,1,0,0,124,,,,,,,,,,,,232,0,15,247,367,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,349,E,1,0,E01,55,,5,10,,,8,,19,2,,,,,,,,76,,9,1,0,1,2,0,0,0,87,,,,,,,,,,,,275,0,22,297,532,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,350,B,1,0,B,83,,9,7,,,52,,23,2,,,,,,,,55,,3,2,0,0,0,0,0,0,40,,,,,,,,,,,,276,0,15,291,471,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,350,C,1,0,C01,89,,6,4,,,39,,11,1,,,,,,,,67,,5,0,2,0,0,2,0,0,68,,,,,,,,,,,,294,2,13,309,471,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,350,E,1,0,E01,141,,10,5,,,37,,40,1,,,,,,,,57,,4,1,1,1,1,1,0,0,134,,,,,,,,,,,,434,0,15,449,722,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,351,B,1,0,B,107,,10,8,,,79,,19,0,,,,,,,,59,,13,1,1,0,0,1,0,1,83,,,,,,,,,,,,382,0,9,391,571,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,352,B,1,0,B,103,,7,2,,,20,,23,0,,,,,,,,60,,6,0,2,0,0,1,0,0,56,,,,,,,,,,,,280,0,9,289,465,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,352,C,1,0,C01,104,,8,2,,,33,,11,1,,,,,,,,75,,11,0,0,0,0,1,0,1,44,,,,,,,,,,,,291,0,13,304,465,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,353,B,1,0,B,101,,8,4,,,21,,20,2,,,,,,,,33,,7,4,1,0,0,0,0,0,44,,,,,,,,,,,,245,0,19,264,457,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,353,C,1,0,C01,102,,8,4,,,32,,16,0,,,,,,,,57,,8,3,0,0,0,0,0,1,37,,,,,,,,,,,,268,1,12,281,456,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,354,B,1,0,B,78,,8,10,,,11,,29,0,,,,,,,,96,,3,0,0,0,2,0,0,1,90,,,,,,,,,,,,328,2,31,361,584,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,354,C,1,0,C01,84,,9,16,,,6,,37,2,,,,,,,,105,,3,0,1,0,0,2,0,0,95,,,,,,,,,,,,360,0,24,384,583,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,355,B,1,0,B,141,,3,10,,,5,,40,4,,,,,,,,92,,5,0,0,0,0,0,0,0,155,,,,,,,,,,,,455,1,25,481,730,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,356,B,1,0,B,108,,11,18,,,9,,27,14,,,,,,,,60,,5,1,0,0,1,0,0,3,100,,,,,,,,,,,,357,0,31,388,599,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,356,C,1,0,C01,83,,14,19,,,7,,28,23,,,,,,,,81,,4,1,2,0,2,3,0,1,91,,,,,,,,,,,,359,0,16,375,598,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,357,B,1,0,B,127,,5,5,,,13,,12,1,,,,,,,,80,,11,4,2,0,0,0,0,0,115,,,,,,,,,,,,375,0,10,385,598,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,358,B,1,0,B,81,,13,10,,,6,,26,17,,,,,,,,60,,4,5,1,1,0,1,2,0,87,,,,,,,,,,,,314,0,31,345,550,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,358,C,1,0,C01,67,,10,10,,,12,,30,15,,,,,,,,72,,6,6,0,0,0,0,0,0,100,,,,,,,,,,,,328,0,31,359,550,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,359,B,1,0,B,71,,10,3,,,32,,21,2,,,,,,,,50,,6,2,0,0,0,0,0,0,99,,,,,,,,,,,,296,1,14,311,469,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,359,C,1,0,C01,86,,6,2,,,16,,25,1,,,,,,,,46,,3,1,0,0,0,1,0,0,92,,,,,,,,,,,,279,0,10,289,469,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,360,B,1,0,B,92,,13,3,,,6,,15,15,,,,,,,,56,,9,61,3,1,1,1,0,1,63,,,,,,,,,,,,340,0,41,381,512,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,360,C,1,0,C01,74,,11,8,,,4,,16,12,,,,,,,,57,,8,41,3,1,2,1,0,2,77,,,,,,,,,,,,317,0,26,343,512,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,361,B,1,0,B,91,,7,3,,,5,,17,6,,,,,,,,43,,5,15,0,0,1,0,0,1,53,,,,,,,,,,,,247,0,32,279,469,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,361,C,1,0,C01,122,,8,5,,,4,,10,2,,,,,,,,55,,11,16,4,0,0,2,0,0,38,,,,,,,,,,,,277,0,27,304,469,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,362,B,1,0,B,99,,4,1,,,12,,6,1,,,,,,,,88,,8,4,2,1,0,0,0,1,81,,,,,,,,,,,,308,0,12,320,428,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,363,B,1,0,B,27,,5,1,,,7,,7,0,,,,,,,,10,,2,1,0,0,0,0,0,0,10,,,,,,,,,,,,70,0,1,71,93,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,363,E,1,0,E01,46,,4,1,,,4,,6,0,,,,,,,,32,,0,0,0,0,1,0,0,0,12,,,,,,,,,,,,106,0,10,116,169,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,364,B,1,0,B,187,,13,8,,,13,,11,2,,,,,,,,112,,10,3,6,0,0,0,0,0,60,,,,,,,,,,,,425,1,15,441,595,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,364,C,1,0,C01,210,,7,4,,,15,,18,1,,,,,,,,72,,9,6,1,0,0,0,0,1,61,,,,,,,,,,,,405,0,23,428,594,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,365,B,1,0,B,98,,7,0,,,10,,13,2,,,,,,,,47,,14,4,3,0,1,0,0,0,38,,,,,,,,,,,,237,0,14,251,354,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,366,B,1,0,B,66,,4,5,,,3,,10,2,,,,,,,,70,,8,17,1,0,0,1,0,0,60,,,,,,,,,,,,247,0,13,260,357,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,367,B,1,0,B,160,,10,9,,,16,,35,4,,,,,,,,79,,15,1,2,0,0,1,0,0,85,,,,,,,,,,,,417,1,32,450,645,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,367,E,1,0,E01,62,,8,2,,,10,,22,0,,,,,,,,36,,4,0,1,0,0,0,0,0,83,,,,,,,,,,,,228,0,11,239,346,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,368,B,1,0,B,87,,1,1,,,11,,5,0,,,,,,,,16,,4,3,4,0,0,0,0,0,28,,,,,,,,,,,,160,0,5,165,211,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,369,B,1,0,B,66,,14,7,,,3,,16,4,,,,,,,,56,,1,0,1,0,2,0,0,0,65,,,,,,,,,,,,235,0,16,251,394,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,370,B,1,0,B,143,,13,4,,,13,,38,1,,,,,,,,47,,7,4,1,0,0,0,0,0,81,,,,,,,,,,,,352,0,16,368,582,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,14,COXCATLAN,371,B,1,0,B,54,,5,20,,,60,,39,2,,,,130,,,,,,32,1,3,2,9,2,0,8,,,,,,,,,,,,,367,0,11,378,526,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,14,COXCATLAN,371,C,1,0,C01,36,,8,22,,,51,,52,3,,,,161,,,,,,24,1,2,1,19,6,0,1,,,,,,,,,,,,,387,0,17,404,526,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,14,COXCATLAN,371,C,2,0,C02,40,,3,15,,,58,,41,4,,,,163,,,,,,21,0,2,0,15,1,0,1,,,,,,,,,,,,,364,0,19,383,526,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,14,COXCATLAN,372,B,1,0,B,38,,13,19,,,79,,12,2,,,,84,,,,,,10,1,6,1,10,0,0,2,,,,,,,,,,,,,277,0,21,298,399,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,14,COXCATLAN,372,C,1,0,C01,27,,8,21,,,76,,14,2,,,,93,,,,,,6,1,3,1,5,1,0,1,,,,,,,,,,,,,259,0,29,288,399,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,14,COXCATLAN,373,B,1,0,B,42,,12,34,,,122,,52,5,,,,167,,,,,,16,4,3,1,12,3,1,0,,,,,,,,,,,,,474,0,18,492,683,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,14,COXCATLAN,374,B,1,0,B,83,,8,39,,,107,,57,7,,,,129,,,,,,7,1,2,1,17,2,2,1,,,,,,,,,,,,,463,0,28,491,625,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,14,COXCATLAN,375,B,1,0,B,40,,6,30,,,72,,24,0,,,,92,,,,,,16,1,4,0,6,3,0,0,,,,,,,,,,,,,294,0,15,309,397,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,14,COXCATLAN,375,C,1,0,C01,36,,9,25,,,54,,28,3,,,,110,,,,,,8,1,2,1,3,0,2,0,,,,,,,,,,,,,282,0,18,300,397,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,14,COXCATLAN,376,B,1,0,B,94,,15,42,,,48,,63,5,,,,106,,,,,,8,0,2,2,14,5,0,2,,,,,,,,,,,,,406,0,18,424,606,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,14,COXCATLAN,377,B,1,0,B,39,,5,13,,,81,,28,1,,,,89,,,,,,19,0,2,2,13,2,0,0,,,,,,,,,,,,,294,0,13,307,449,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,14,COXCATLAN,377,C,1,0,C01,27,,4,18,,,67,,30,3,,,,105,,,,,,23,0,3,2,14,1,0,0,,,,,,,,,,,,,297,0,20,317,449,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,14,COXCATLAN,378,B,1,0,B,67,,5,13,,,59,,17,1,,,,71,,,,,,18,3,4,1,2,3,1,0,,,,,,,,,,,,,265,0,23,288,390,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,14,COXCATLAN,378,C,1,0,C01,89,,7,16,,,48,,10,2,,,,82,,,,,,11,2,4,1,2,0,0,0,,,,,,,,,,,,,274,0,22,296,390,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,14,COXCATLAN,379,B,1,0,B,49,,10,19,,,75,,14,0,,,,94,,,,,,7,1,5,0,9,1,0,2,,,,,,,,,,,,,286,0,20,306,444,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,14,COXCATLAN,379,C,1,0,C01,76,,4,19,,,63,,15,2,,,,79,,,,,,6,5,1,4,6,5,0,0,,,,,,,,,,,,,285,0,17,302,444,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,14,COXCATLAN,380,B,1,0,B,51,,5,14,,,84,,18,1,,,,97,,,,,,12,3,5,0,4,2,0,0,,,,,,,,,,,,,296,0,36,332,458,ACTA CASILLA,,,
