Tipo,Seccion,Casilla,NO_DTTO,CABECERA,NMpioIEEP,Municipio,PAN,PRI,PRD,PT,PVEM,CONV,NoReg,Nulos,VOTACIONTOTAL,ListaNominal
Aytos,0415,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,3,CHIAUTZINGO,366,39,0,0,0,0,0,6,411,647
Aytos,0416,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,3,CHIAUTZINGO,357,46,0,0,0,0,0,6,409,652
Aytos,0416,BASICA,7,SAN MARTIN TEXMELUCAN,3,CHIAUTZINGO,341,73,0,0,0,0,0,12,426,651
Aytos,0417,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,3,CHIAUTZINGO,326,65,0,0,0,0,0,9,400,619
Aytos,0417,BASICA,7,SAN MARTIN TEXMELUCAN,3,CHIAUTZINGO,312,77,0,0,0,0,0,8,397,619
Aytos,0418,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,3,CHIAUTZINGO,44,165,0,0,0,0,0,6,215,538
Aytos,0418,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,3,CHIAUTZINGO,82,151,0,0,0,0,0,3,236,538
Aytos,0418,BASICA,7,SAN MARTIN TEXMELUCAN,3,CHIAUTZINGO,90,158,0,0,0,0,0,6,254,538
Aytos,0419,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,3,CHIAUTZINGO,95,139,0,0,0,0,0,33,267,503
Aytos,0419,BASICA,7,SAN MARTIN TEXMELUCAN,3,CHIAUTZINGO,88,157,0,0,0,0,0,40,285,502
Aytos,0420,BASICA,7,SAN MARTIN TEXMELUCAN,3,CHIAUTZINGO,45,303,0,0,0,0,0,8,356,553
Aytos,0420,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,3,CHIAUTZINGO,46,304,0,0,0,0,0,11,361,553
Aytos,0420,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,3,CHIAUTZINGO,34,346,0,0,0,0,0,4,384,554
Aytos,0421,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,3,CHIAUTZINGO,12,218,0,0,0,0,0,29,259,506
Aytos,0421,BASICA,7,SAN MARTIN TEXMELUCAN,3,CHIAUTZINGO,21,259,0,0,0,0,0,0,280,505
Aytos,0422,BASICA,7,SAN MARTIN TEXMELUCAN,3,CHIAUTZINGO,70,208,0,0,0,0,0,0,278,612
Aytos,0422,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,3,CHIAUTZINGO,58,195,0,0,0,0,0,25,278,612
Aytos,0651,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,31,177,3,0,0,126,0,8,345,697
Aytos,0651,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,43,100,4,0,0,132,0,9,288,697
Aytos,0652,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,32,133,5,0,0,64,0,8,242,551
Aytos,0652,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,33,100,4,0,0,69,0,9,215,551
Aytos,0652,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,34,101,5,0,0,69,0,6,215,552
Aytos,0653,CONTIGUA 3,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,38,118,6,0,0,89,0,6,257,578
Aytos,0653,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,44,125,10,0,0,108,0,5,292,578
Aytos,0653,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,38,111,8,0,0,99,0,7,263,577
Aytos,0653,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,43,127,12,0,0,77,0,8,267,577
Aytos,0654,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,41,178,9,0,0,155,0,8,391,699
Aytos,0654,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,46,150,15,1,0,125,0,7,344,698
Aytos,0655,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,37,172,9,0,0,142,0,12,372,687
Aytos,0655,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,51,158,10,0,0,164,0,5,388,688
Aytos,0656,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,39,146,4,0,0,129,0,5,323,726
Aytos,0656,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,26,148,5,0,0,109,0,7,295,726
Aytos,0657,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,40,180,5,0,0,104,0,5,334,611
Aytos,0657,CONTIGUA 3,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,39,149,5,0,0,104,0,7,304,611
Aytos,0657,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,47,140,6,0,0,114,0,13,320,611
Aytos,0657,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,32,166,7,0,0,96,0,8,309,610
Aytos,0658,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,34,171,14,0,0,68,0,10,297,613
Aytos,0658,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,54,159,10,0,0,67,0,4,294,613
Aytos,0659,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,33,182,9,0,0,75,0,8,307,590
Aytos,0659,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,31,167,24,0,0,79,0,8,309,590
Aytos,0660,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,33,151,27,0,0,85,0,10,306,675
Aytos,0660,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,22,148,19,0,0,78,0,9,276,675
Aytos,0661,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,251,63,2,0,0,11,0,3,330,699
Aytos,0661,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,242,68,2,0,0,13,0,7,332,700
Aytos,0661,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,244,53,1,0,0,10,0,0,308,700
Aytos,0662,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,174,60,2,0,0,4,0,7,247,534
Aytos,0662,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,187,49,2,0,0,13,0,6,257,535
Aytos,0662,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,204,52,2,0,0,10,0,6,274,535
Aytos,0663,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,144,64,1,0,0,7,0,3,219,553
Aytos,0663,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,146,57,3,0,0,8,0,4,218,553
Aytos,0663,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,178,49,0,0,0,8,0,3,238,552
Aytos,0664,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,148,70,0,0,0,11,0,8,237,591
Aytos,0664,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,159,61,0,0,0,30,0,4,254,590
Aytos,0664,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,199,63,0,0,0,14,0,8,284,590
Aytos,0665,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,171,54,0,0,0,12,0,5,242,521
Aytos,0665,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,151,54,2,0,0,15,0,4,226,521
Aytos,0665,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,187,50,0,0,0,10,0,8,255,520
Aytos,0666,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,167,114,3,0,0,53,0,4,341,749
Aytos,0666,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,156,113,4,0,0,44,0,12,329,750
Aytos,0667,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,146,66,10,0,0,42,0,6,270,700
Aytos,0667,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,125,89,4,0,0,35,0,6,259,700
Aytos,0668,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,25,65,5,0,0,69,0,7,171,542
Aytos,0668,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,29,116,0,0,0,87,0,11,243,541
Aytos,0668,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,41,96,0,0,0,74,0,13,224,542
Aytos,0669,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,32,89,0,0,0,20,0,4,145,396
Aytos,0670,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,100,169,0,0,0,107,0,19,395,744
Aytos,0670,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,110,152,2,0,0,118,0,18,400,744
Aytos,0671,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,23,82,2,0,0,85,0,13,205,656
Aytos,0672,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,3,235,7,0,0,41,0,19,305,565
Aytos,0672,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,7,222,3,0,0,47,0,14,293,565
Aytos,0672,EXTRAORDINARIA 1,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,42,114,2,0,0,24,0,4,186,352
Aytos,0672,BASICA,7,SAN MARTIN TEXMELUCAN,4,HUEJOTZINGO,12,208,2,0,0,49,0,19,290,564
Aytos,1677,BASICA,7,SAN MARTIN TEXMELUCAN,5,SAN FELIPE TEOTLALCINGO,181,102,0,8,0,0,0,2,293,534
Aytos,1677,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,5,SAN FELIPE TEOTLALCINGO,151,128,0,18,0,0,0,6,303,535
Aytos,1678,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,5,SAN FELIPE TEOTLALCINGO,232,168,0,21,0,0,0,4,425,712
Aytos,1678,BASICA,7,SAN MARTIN TEXMELUCAN,5,SAN FELIPE TEOTLALCINGO,205,173,0,27,0,0,0,5,410,712
Aytos,1679,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,5,SAN FELIPE TEOTLALCINGO,135,189,0,13,0,0,0,4,341,564
Aytos,1679,BASICA,7,SAN MARTIN TEXMELUCAN,5,SAN FELIPE TEOTLALCINGO,135,153,0,25,0,0,0,5,318,564
Aytos,1680,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,5,SAN FELIPE TEOTLALCINGO,110,79,0,15,0,0,0,5,209,699
Aytos,1680,BASICA,7,SAN MARTIN TEXMELUCAN,5,SAN FELIPE TEOTLALCINGO,123,118,0,4,0,0,0,6,251,698
Aytos,1681,BASICA,7,SAN MARTIN TEXMELUCAN,5,SAN FELIPE TEOTLALCINGO,104,103,0,37,0,0,0,0,244,415
Aytos,1720,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,173,114,12,8,13,9,0,7,336,694
Aytos,1720,CONTIGUA 3,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,190,93,8,11,7,12,0,10,331,695
Aytos,1720,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,167,96,9,3,15,7,0,12,309,694
Aytos,1720,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,184,104,25,9,19,9,0,7,357,694
Aytos,1721,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,114,83,8,6,4,12,0,11,238,583
Aytos,1721,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,161,85,10,5,5,14,0,2,282,583
Aytos,1721,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,146,84,8,2,2,6,0,8,256,584
Aytos,1722,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,194,101,9,8,0,9,0,3,324,659
Aytos,1722,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,205,67,12,9,1,7,0,6,307,659
Aytos,1723,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,203,95,14,1,3,10,0,8,334,693
Aytos,1723,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,194,91,13,3,2,9,0,6,318,694
Aytos,1724,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,201,116,12,4,6,18,0,6,363,740
Aytos,1724,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,195,98,13,4,4,19,0,8,341,740
Aytos,1725,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,140,74,5,2,8,8,0,9,246,506
Aytos,1725,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,138,76,4,1,7,20,0,1,247,506
Aytos,1725,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,127,71,10,2,2,22,1,5,240,506
Aytos,1726,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,139,106,8,5,14,8,0,6,286,496
Aytos,1726,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,149,89,12,8,3,5,0,5,271,496
Aytos,1727,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,149,91,11,5,6,2,0,7,271,510
Aytos,1727,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,148,97,9,3,24,2,0,5,288,510
Aytos,1727,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,148,87,10,6,6,8,0,3,268,509
Aytos,1728,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,163,90,2,10,7,6,0,5,283,599
Aytos,1728,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,160,113,9,9,3,12,0,9,315,599
Aytos,1729,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,194,106,11,3,8,10,0,9,341,600
Aytos,1729,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,203,92,12,4,1,3,0,7,322,600
Aytos,1730,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,228,109,5,4,6,7,0,10,369,637
Aytos,1730,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,186,133,4,4,3,10,0,7,347,637
Aytos,1731,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,158,83,10,3,6,16,0,8,284,566
Aytos,1732,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,169,91,10,14,1,15,0,3,303,561
Aytos,1732,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,178,92,12,6,5,7,0,6,306,561
Aytos,1733,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,159,74,15,5,4,11,0,4,272,559
Aytos,1733,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,176,74,7,5,3,11,0,4,280,559
Aytos,1733,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,166,56,10,8,3,13,0,8,264,560
Aytos,1734,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,195,116,12,9,4,17,0,11,364,719
Aytos,1734,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,195,142,12,6,10,15,0,2,382,719
Aytos,1735,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,182,113,11,5,5,15,0,13,344,666
Aytos,1735,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,166,133,16,3,5,7,0,5,335,667
Aytos,1736,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,163,98,7,0,2,12,1,8,291,595
Aytos,1737,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,216,110,15,6,5,23,0,5,380,729
Aytos,1738,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,103,60,7,4,2,7,0,4,187,413
Aytos,1738,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,112,55,8,2,2,9,0,3,191,413
Aytos,1739,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,164,101,6,4,4,10,0,5,294,560
Aytos,1739,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,132,106,13,5,2,5,0,1,264,560
Aytos,1740,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,198,80,11,7,4,8,0,0,308,583
Aytos,1740,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,154,87,6,6,2,6,0,3,264,584
Aytos,1741,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,93,51,28,4,2,5,0,5,188,486
Aytos,1741,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,114,53,7,5,4,3,0,4,190,485
Aytos,1742,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,150,95,16,34,3,7,0,4,309,688
Aytos,1742,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,167,100,9,23,3,9,0,7,318,689
Aytos,1743,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,119,120,4,7,1,8,0,5,264,511
Aytos,1743,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,124,102,5,5,3,19,0,6,264,512
Aytos,1743,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,120,87,8,4,2,7,0,7,235,511
Aytos,1744,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,160,101,14,4,4,11,0,9,303,599
Aytos,1744,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,171,102,9,5,3,9,1,4,304,600
Aytos,1745,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,156,78,6,3,2,6,0,9,260,516
Aytos,1745,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,138,78,5,1,3,16,0,15,256,515
Aytos,1746,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,118,133,4,3,2,5,0,1,266,525
Aytos,1746,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,132,98,8,5,3,5,0,2,253,526
Aytos,1746,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,117,116,10,1,6,8,0,13,271,526
Aytos,1747,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,124,182,4,6,7,2,0,3,328,707
Aytos,1747,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,146,162,6,4,6,5,0,13,342,707
Aytos,1748,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,181,158,5,5,3,8,0,3,363,730
Aytos,1748,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,212,143,1,1,3,5,0,9,374,730
Aytos,1748,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,185,173,2,5,3,3,0,4,375,730
Aytos,1749,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,150,68,5,1,3,5,0,3,235,510
Aytos,1749,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,131,81,5,4,3,7,0,4,235,511
Aytos,1750,CONTIGUA 4,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,113,76,11,2,2,0,0,2,206,614
Aytos,1750,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,127,59,0,1,2,5,0,6,200,613
Aytos,1750,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,97,104,3,2,0,4,0,1,211,613
Aytos,1750,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,114,71,8,4,1,6,0,6,210,614
Aytos,1750,CONTIGUA 3,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,114,64,4,3,1,1,0,7,194,614
Aytos,1751,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,96,59,3,2,1,1,0,3,165,602
Aytos,1751,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,115,84,1,6,2,3,0,7,218,602
Aytos,1751,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,122,60,8,3,1,2,1,8,205,603
Aytos,1752,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,148,72,6,6,4,1,0,5,242,694
Aytos,1752,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,125,88,6,2,0,0,0,0,221,694
Aytos,1753,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,133,81,8,3,1,3,0,2,231,501
Aytos,1753,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,116,75,5,2,1,2,0,3,204,502
Aytos,1753,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,123,84,6,7,2,2,0,6,230,502
Aytos,1754,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,195,130,7,8,0,7,0,8,355,674
Aytos,1754,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,168,145,3,5,4,4,0,11,340,673
Aytos,1754,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,149,157,7,7,4,2,0,9,335,673
Aytos,1755,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,129,91,11,17,1,7,0,3,259,732
Aytos,1755,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,123,112,8,25,1,2,0,2,273,733
Aytos,1755,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,148,95,10,18,2,3,0,7,283,732
Aytos,1756,CONTIGUA 4,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,164,120,10,18,5,2,0,3,322,663
Aytos,1756,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,158,112,7,16,1,11,0,5,310,662
Aytos,1756,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,161,124,6,12,4,6,1,11,325,662
Aytos,1756,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,165,106,11,30,2,8,0,6,328,663
Aytos,1756,CONTIGUA 3,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,174,88,10,13,4,4,0,6,299,663
Aytos,1757,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,169,152,7,6,7,2,0,9,352,685
Aytos,1757,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,195,155,9,9,3,3,0,6,380,685
Aytos,1758,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,117,102,5,6,0,9,0,2,241,663
Aytos,1758,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,130,96,9,5,1,7,0,9,257,663
Aytos,1758,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,133,94,11,7,1,4,0,3,253,662
Aytos,1759,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,86,95,5,1,1,3,0,8,199,541
Aytos,1759,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,97,110,4,2,3,6,0,5,227,540
Aytos,1759,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,91,104,2,3,1,2,0,8,211,540
Aytos,1760,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,97,71,6,4,4,8,0,0,190,612
Aytos,1760,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,112,89,12,6,1,7,0,5,232,612
Aytos,1760,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,92,114,7,5,0,4,0,3,225,612
Aytos,1761,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,125,122,4,5,2,8,1,6,273,696
Aytos,1761,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,120,147,5,5,1,8,0,10,296,695
Aytos,1762,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,174,62,3,4,1,0,0,2,246,573
Aytos,1762,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,162,68,4,0,2,2,0,2,240,572
Aytos,1762,BASICA,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,160,88,3,2,1,1,0,3,258,572
Aytos,1763,CONTIGUA 1,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,125,108,7,1,1,3,0,0,245,545
Aytos,1763,CONTIGUA 2,7,SAN MARTIN TEXMELUCAN,2,SAN MARTIN TEXMELUCAN,138,101,4,0,1,0,0,1,245,546
