CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,C_COMUN_PAN_PRD,C_COMUN_PAN_MC,C_COMUN_PRD_PVEM,C_COMUN_PRD_MC,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,439,C,1,0,C01,168,74,19,2,,5,,65,,,,,,3,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,0,13,351,608,Acta casilla,,,http://iem.org.mx/actas/A0439C01.pdf
5,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,439,C,2,0,C02,149,127,24,4,,6,,45,,,,,,2,5,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,0,10,374,608,Acta casilla,,,http://iem.org.mx/actas/A0439C02.pdf
5,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,440,B,1,0,B,114,44,42,3,,5,,20,,,,,,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,0,8,239,471,Acta casilla,,,http://iem.org.mx/actas/A0440B.pdf
5,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,440,C,1,0,C01,109,44,53,4,,7,,34,,,,,,3,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,0,5,261,471,Grupo de Recuento,,,http://iem.org.mx/actas/A0440C01.pdf
5,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,441,B,1,0,B,101,75,23,5,,6,,96,,,,,,1,1,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,0,13,326,661,Acta casilla,,,http://iem.org.mx/actas/A0441B.pdf
5,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,442,B,1,0,B,144,104,0,0,,0,,69,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,0,14,331,556,Acta casilla,,,http://iem.org.mx/actas/A0442B.pdf
5,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,443,B,1,0,B,98,97,21,2,,2,,33,,,,,,1,4,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,0,5,266,498,Acta casilla,,,http://iem.org.mx/actas/A0443B.pdf
5,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,444,B,1,0,B,58,79,4,0,,1,,23,,,,,,1,3,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,0,11,182,345,Acta casilla,,,http://iem.org.mx/actas/A0444B.pdf
5,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,444,E,1,0,E01,40,43,6,2,,1,,14,,,,,,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,0,6,115,209,Acta casilla,,,http://iem.org.mx/actas/A0444E01.pdf
5,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,445,B,1,0,B,46,77,25,4,,3,,38,,,,,,1,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,0,17,216,576,Acta casilla,,,http://iem.org.mx/actas/A0445B.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,446,B,1,0,B,2,115,56,2,147,2,,97,,,0,,,,,,,1,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,1,12,455,614,Acta casilla,,,http://iem.org.mx/actas/A0446B.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,446,C,1,0,C01,1,117,50,2,166,6,,83,,,0,,,,,,,1,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,0,15,460,614,Acta casilla,,,http://iem.org.mx/actas/A0446C01.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,447,B,1,0,B,19,79,29,6,55,6,,102,,,0,,,,,,,2,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,0,17,326,635,Grupo de Recuento,,,http://iem.org.mx/actas/A0447B.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,447,C,1,0,C01,7,114,32,4,56,8,,88,,,1,,,,,,,2,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,0,19,352,635,Acta casilla,,,http://iem.org.mx/actas/A0447C01.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,448,B,1,0,B,5,93,14,4,60,6,,100,,,1,,,,,,,1,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,0,21,317,486,Grupo de Recuento,,,http://iem.org.mx/actas/A0448B.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,448,C,1,0,C01,7,74,13,0,59,11,,112,,,0,,,,,,,0,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,0,19,311,485,Acta casilla,,,http://iem.org.mx/actas/A0448C01.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,449,B,1,0,B,2,44,29,4,83,6,,132,,,0,,,,,,,3,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,0,20,331,469,Acta casilla,,,http://iem.org.mx/actas/A0449B.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,449,C,1,0,C01,11,92,37,10,52,7,,94,,,0,,,,,,,4,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,0,9,327,469,Acta casilla,,,http://iem.org.mx/actas/A0449C01.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,450,B,1,0,B,5,71,43,4,56,7,,108,,,0,,,,,,,3,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,0,14,321,441,Grupo de Recuento,,,http://iem.org.mx/actas/A0450B.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,450,C,1,0,C01,1,59,46,7,81,4,,85,,,0,,,,,,,1,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,0,13,310,441,Acta casilla,,,http://iem.org.mx/actas/A0450C01.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,451,B,1,0,B,7,37,56,4,42,2,,119,,,0,,,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,0,14,287,436,Grupo de Recuento,,,http://iem.org.mx/actas/A0451B.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,451,C,1,0,C01,4,49,56,4,31,8,,96,,,1,,,,,,,1,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,0,11,273,435,Grupo de Recuento,,,http://iem.org.mx/actas/A0451C01.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,452,B,1,0,B,4,89,54,3,46,7,,215,,,0,,,,,,,4,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,0,11,460,641,Acta casilla,,,http://iem.org.mx/actas/A0452B.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,453,B,1,0,B,3,44,69,7,90,4,,225,,,0,,,,,,,1,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,0,9,476,626,Acta casilla,,,http://iem.org.mx/actas/A0453B.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,454,B,1,0,B,3,84,109,2,72,2,,94,,,0,,,,,,,1,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,0,16,414,653,Grupo de Recuento,,,http://iem.org.mx/actas/A0454B.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,454,C,1,0,C01,1,118,93,7,107,2,,67,,,0,,,,,,,0,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,0,26,445,652,Acta casilla,,,http://iem.org.mx/actas/A0454C01.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,455,B,1,0,B,4,54,178,4,40,7,,182,,,0,,,,,,,4,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,0,17,507,694,Acta casilla,,,http://iem.org.mx/actas/A0455B.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,455,C,1,0,C01,2,43,146,8,52,7,,218,,,0,,,,,,,5,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492,0,21,513,694,Acta casilla,,,http://iem.org.mx/actas/A0455C01.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,455,E,1,0,E01,1,15,81,2,7,0,,24,,,0,,,,,,,0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,0,6,143,188,Acta casilla,,,http://iem.org.mx/actas/A0455E01.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,456,B,1,0,B,3,107,96,3,92,3,,86,,,0,,,,,,,0,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,0,31,430,620,Acta casilla,,,http://iem.org.mx/actas/A0456B.pdf
5,16,MICHOACAN,3,MARAVATÍO,31,EPITACIO HUERTA,456,C,1,0,C01,2,106,130,7,93,6,,86,,,0,,,,,,,2,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,0,17,468,620,Acta casilla,,,http://iem.org.mx/actas/A0456C01.pdf
5,16,MICHOACAN,5,PARACHO,32,ERONGARÍCUARO,457,B,1,0,B,5,239,28,17,6,2,4,115,,,,,,1,1,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,1,15,439,557,Acta casilla,,,http://iem.org.mx/actas/A0457B.pdf
5,16,MICHOACAN,5,PARACHO,32,ERONGARÍCUARO,457,C,1,0,C01,5,228,14,31,7,0,1,106,,,,,,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,0,11,407,557,Acta casilla,,,http://iem.org.mx/actas/A0457C01.pdf
5,16,MICHOACAN,5,PARACHO,32,ERONGARÍCUARO,457,E,1,0,E01,2,181,14,41,9,3,9,137,,,,,,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,1,16,416,601,Acta casilla,,,http://iem.org.mx/actas/A0457E01.pdf
5,16,MICHOACAN,5,PARACHO,32,ERONGARÍCUARO,458,B,1,0,B,1,222,16,21,12,3,5,129,,,,,,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416,0,13,429,584,Acta casilla,,,http://iem.org.mx/actas/A0458B.pdf
5,16,MICHOACAN,5,PARACHO,32,ERONGARÍCUARO,458,C,1,0,C01,5,226,14,18,12,2,5,140,,,,,,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,0,8,436,584,Acta casilla,,,http://iem.org.mx/actas/A0458C01.pdf
5,16,MICHOACAN,5,PARACHO,32,ERONGARÍCUARO,459,B,1,0,B,4,95,58,35,1,2,4,116,,,,,,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,0,15,336,452,Grupo de Recuento,,,http://iem.org.mx/actas/A0459B.pdf
5,16,MICHOACAN,5,PARACHO,32,ERONGARÍCUARO,460,B,1,0,B,4,88,20,25,3,3,17,109,,,,,,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,0,16,297,437,Acta casilla,,,http://iem.org.mx/actas/A0460B.pdf
5,16,MICHOACAN,5,PARACHO,32,ERONGARÍCUARO,461,B,1,0,B,5,253,39,32,6,5,29,130,,,,,,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,0,21,526,722,Grupo de Recuento,,,http://iem.org.mx/actas/A0461B.pdf
5,16,MICHOACAN,5,PARACHO,32,ERONGARÍCUARO,461,C,1,0,C01,4,199,42,43,8,7,24,141,,,,,,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,0,24,500,722,Grupo de Recuento,,,http://iem.org.mx/actas/A0461C01.pdf
5,16,MICHOACAN,5,PARACHO,32,ERONGARÍCUARO,461,E,1,0,E01,2,95,7,18,0,4,6,68,,,,,,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,0,13,222,273,Acta casilla,,,http://iem.org.mx/actas/A0461E01.pdf
5,16,MICHOACAN,5,PARACHO,32,ERONGARÍCUARO,462,B,1,0,B,2,207,8,25,1,4,10,83,,,,,,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,0,17,363,548,Acta casilla,,,http://iem.org.mx/actas/A0462B.pdf
5,16,MICHOACAN,5,PARACHO,32,ERONGARÍCUARO,463,B,1,0,B,19,156,27,56,2,6,38,201,,,,,,1,0,0,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,0,33,552,720,Grupo de Recuento,,,http://iem.org.mx/actas/A0463B.pdf
5,16,MICHOACAN,5,PARACHO,32,ERONGARÍCUARO,463,C,1,0,C01,11,178,21,45,4,3,25,194,,,,,,0,1,0,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501,0,39,540,719,Acta casilla,,,http://iem.org.mx/actas/A0463C01.pdf
5,16,MICHOACAN,5,PARACHO,32,ERONGARÍCUARO,464,B,1,0,B,17,151,26,49,5,5,26,127,,,,,,0,1,0,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,0,32,460,711,Grupo de Recuento,,,http://iem.org.mx/actas/A0464B.pdf
5,16,MICHOACAN,5,PARACHO,32,ERONGARÍCUARO,464,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,No instalada,,,Sin dato
5,16,MICHOACAN,5,PARACHO,32,ERONGARÍCUARO,464,C,2,0,C02,8,131,34,40,1,7,49,105,,,,,,1,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,1,29,422,711,Grupo de Recuento,,,http://iem.org.mx/actas/A0464C02.pdf
5,16,MICHOACAN,5,PARACHO,32,ERONGARÍCUARO,465,B,1,0,B,3,195,27,12,3,2,15,113,,,,,,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,0,23,398,511,Acta casilla,,,http://iem.org.mx/actas/A0465B.pdf
5,16,MICHOACAN,5,PARACHO,32,ERONGARÍCUARO,465,C,1,0,C01,2,231,29,18,6,3,12,91,,,,,,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,0,17,414,510,Acta casilla,,,http://iem.org.mx/actas/A0465C01.pdf
5,16,MICHOACAN,5,PARACHO,32,ERONGARÍCUARO,466,B,1,0,B,8,361,7,14,3,6,35,107,,,,,,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543,0,23,566,697,Acta casilla,,,http://iem.org.mx/actas/A0466B.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,467,B,1,0,B,6,99,134,6,113,6,2,82,,,,,,1,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453,0,34,487,733,Grupo de Recuento,Anulada,TEEM-JIN-017/2018,http://iem.org.mx/actas/A0467B.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,467,C,1,0,C01,3,77,136,8,126,1,2,88,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,0,39,481,733,Grupo de Recuento,,,http://iem.org.mx/actas/A0467C01.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,468,B,1,0,B,0,39,82,7,79,0,2,63,,,,,,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,0,17,291,479,Acta casilla,,,http://iem.org.mx/actas/A0468B.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,468,C,1,0,C01,2,63,59,6,68,1,1,67,,,,,,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,0,18,287,478,Grupo de Recuento,,,http://iem.org.mx/actas/A0468C01.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,469,B,1,0,B,2,71,100,9,106,0,1,96,,,,,,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,0,19,407,616,Acta casilla,,,http://iem.org.mx/actas/A0469B.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,469,C,1,0,C01,1,59,108,3,128,1,3,93,,,,,,1,1,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,1,21,424,616,Acta casilla,,,http://iem.org.mx/actas/A0469C01.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,469,C,2,0,C02,0,56,114,3,138,3,0,87,,,,,,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,0,20,423,615,Acta casilla,,,http://iem.org.mx/actas/A0469C02.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,470,B,1,0,B,2,80,137,4,93,2,2,113,,,,,,1,2,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441,0,27,468,745,Acta casilla,,,http://iem.org.mx/actas/A0470B.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,470,C,1,0,C01,0,100,157,2,107,3,1,112,,,,,,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486,0,30,516,744,Grupo de Recuento,,,http://iem.org.mx/actas/A0470C01.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,471,B,1,0,B,2,96,93,6,86,3,1,70,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,0,10,367,520,Acta casilla,,,http://iem.org.mx/actas/A0471B.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,471,C,1,0,C01,2,67,84,8,76,2,0,97,,,,,,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,0,16,354,520,Acta casilla,,,http://iem.org.mx/actas/A0471C01.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,471,C,2,0,C02,0,59,105,2,84,4,0,108,,,,,,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,0,19,383,519,Acta casilla,,,http://iem.org.mx/actas/A0471C02.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,472,B,1,0,B,6,53,89,5,90,1,2,91,,,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,0,9,348,507,Grupo de Recuento,,,http://iem.org.mx/actas/A0472B.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,472,C,1,0,C01,6,46,103,5,87,3,0,109,,,,,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,0,11,371,507,Grupo de Recuento,,,http://iem.org.mx/actas/A0472C01.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,473,B,1,0,B,3,81,207,7,81,1,1,126,,,,,,0,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511,0,3,514,735,Grupo de Recuento,,,http://iem.org.mx/actas/A0473B.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,473,C,1,0,C01,1,84,190,3,86,2,4,151,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,0,24,546,734,Grupo de Recuento,,,http://iem.org.mx/actas/A0473C01.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,474,B,1,0,B,2,52,114,5,55,2,0,136,,,,,,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,0,17,385,553,Grupo de Recuento,,,http://iem.org.mx/actas/A0474B.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,474,C,1,0,C01,0,77,131,4,62,3,2,113,,,,,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,0,16,409,553,Grupo de Recuento,,,http://iem.org.mx/actas/A0474C01.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,474,C,2,0,C02,3,47,91,3,78,3,2,132,,,,,,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,2,24,388,552,Acta casilla,,,http://iem.org.mx/actas/A0474C02.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,475,B,1,0,B,1,28,90,5,83,2,3,97,,,,,,1,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,0,13,328,504,Acta casilla,,,http://iem.org.mx/actas/A0475B.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,475,C,1,0,C01,1,38,98,5,90,1,0,112,,,,,,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,0,18,368,503,Acta casilla,,,http://iem.org.mx/actas/A0475C01.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,476,B,1,0,B,4,39,103,2,39,0,2,90,,,,,,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,0,7,288,468,Acta casilla,,,http://iem.org.mx/actas/A0476B.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,476,C,1,0,C01,1,47,111,5,29,1,3,64,,,,,,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,0,18,282,467,Acta casilla,,,http://iem.org.mx/actas/A0476C01.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,477,B,1,0,B,3,45,151,2,53,4,3,148,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,0,21,431,596,Acta casilla,,,http://iem.org.mx/actas/A0477B.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,477,C,1,0,C01,0,52,143,4,66,6,2,137,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411,0,24,435,595,Grupo de Recuento,,,http://iem.org.mx/actas/A0477C01.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,478,B,1,0,B,1,48,128,5,54,5,1,118,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,0,10,371,558,Acta casilla,,,http://iem.org.mx/actas/A0478B.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,478,C,1,0,C01,3,78,100,11,42,1,3,123,,,,,,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,0,14,378,557,Acta casilla,,,http://iem.org.mx/actas/A0478C01.pdf
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,479,B,1,0,B,3,40,31,2,30,2,2,41,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,0,18,169,237,Acta casilla,,,http://iem.org.mx/actas/A0479B.pdf
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,480,B,1,0,B,68,77,14,88,13,2,2,27,,,,,,1,1,0,0,5,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,0,26,333,618,Acta casilla,,,http://iem.org.mx/actas/A0480B.pdf
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,480,C,1,0,C01,68,77,14,88,13,2,2,27,,,,,,1,1,0,0,5,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,0,26,333,618,Acta casilla,,,http://iem.org.mx/actas/A0480C01.pdf
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,480,C,2,0,C02,79,57,18,76,14,4,3,39,,,,,,3,1,0,0,7,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,0,24,335,617,Acta casilla,,,http://iem.org.mx/actas/A0480C02.pdf
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,480,C,3,0,C03,65,70,11,95,11,5,0,28,,,,,,3,1,0,0,11,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,0,25,334,617,Acta casilla,,,http://iem.org.mx/actas/A0480C03.pdf
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,481,B,1,0,B,70,49,38,52,16,9,3,70,,,,,,3,2,1,0,18,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,0,23,374,663,Acta casilla,,,http://iem.org.mx/actas/A0481B.pdf
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,481,C,1,0,C01,67,65,23,63,16,3,3,58,,,,,,3,2,0,0,17,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,0,25,357,662,Acta casilla,,,http://iem.org.mx/actas/A0481C01.pdf
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,481,C,2,0,C02,52,52,26,56,10,6,5,58,,,,,,4,1,0,0,12,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,0,34,333,662,Acta casilla,,,http://iem.org.mx/actas/A0481C02.pdf
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,481,C,3,0,C03,68,50,37,50,19,4,0,60,,,,,,3,2,1,0,10,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,1,13,331,662,Acta casilla,,,http://iem.org.mx/actas/A0481C03.pdf
